key,keyhold
r,93.0
o,141.0
o,62.0
SPACE,141.0
a,140.0
l,203.0
SPACE,188.0
t,156.0
h,109.0
r,78.0
o,234.0
h,63.0
SPACE,140.0
t,62.0
h,62.0
e,93.0
SPACE,124.0
i,125.0
t,94.0
h,203.0
e,109.0
n,93.0
SPACE,125.0
t,63.0
r,140.0
n,62.0
SPACE,110.0
l,187.0
e,203.0
t,109.0
SPACE,63.0
a,218.0
n,140.0
SPACE,63.0
o,78.0
SPACE,140.0
o,125.0
t,62.0
SPACE,46.0
t,62.0
h,93.0
e,63.0
SPACE,125.0
l,94.0
a,156.0
s,188.0
s,94.0
SPACE,124.0
o,78.0
o,125.0
r,109.0
SPACE,78.0
SPACE,234.0
r,140.0
o,62.0
s,78.0
s,78.0
SPACE,78.0
t,78.0
h,62.0
e,140.0
SPACE,62.0
o,218.0
r,109.0
h,125.0
SPACE,109.0
a,63.0
n,78.0
SPACE,78.0
o,109.0
SPACE,94.0
o,93.0
n,78.0
SPACE,47.0
t,62.0
h,47.0
e,78.0
SPACE,125.0
s,94.0
t,109.0
a,93.0
i,140.0
r,78.0
s,125.0
SPACE,47.0
SPACE,93.0
e,218.0
t,172.0
SPACE,234.0
i,203.0
BACKSPACE,94.0
BACKSPACE,63.0
BACKSPACE,109.0
BACKSPACE,62.0
BACKSPACE,125.0
a,140.0
l,234.0
SPACE,140.0
t,172.0
o,109.0
SPACE,125.0
t,125.0
h,62.0
e,62.0
SPACE,125.0
a,78.0
r,94.0
a,78.0
e,156.0
SPACE,109.0
a,63.0
n,63.0
SPACE,125.0
e,141.0
t,188.0
SPACE,172.0
i,140.0
n,78.0
SPACE,94.0
t,63.0
h,62.0
e,63.0
SPACE,62.0
a,94.0
r,93.0
SPACE,78.0
r,156.0
n,109.0
SPACE,125.0
r,156.0
i,125.0
h,109.0
t,93.0
SPACE,125.0
o,172.0
t,109.0
SPACE,156.0
o,171.0
SPACE,94.0
t,125.0
h,125.0
e,62.0
SPACE,62.0
r,187.0
i,203.0
e,62.0
a,125.0
SPACE,109.0
r,141.0
i,140.0
h,62.0
t,46.0
SPACE,171.0
o,203.0
n,62.0
t,125.0
o,62.0
SPACE,110.0
l,249.0
i,187.0
SPACE,109.0
t,125.0
h,63.0
e,109.0
n,63.0
SPACE,63.0
l,109.0
BACKSPACE,110.0
r,140.0
i,78.0
h,125.0
t,94.0
SPACE,187.0
o,203.0
n,109.0
t,156.0
o,140.0
SPACE,125.0
e,109.0
s,110.0
t,109.0
o,125.0
t,78.0
t,156.0
SPACE,125.0
r,156.0
n,62.0
SPACE,109.0
l,188.0
e,156.0
t,62.0
SPACE,218.0
o,187.0
n,187.0
t,125.0
o,94.0
SPACE,94.0
e,94.0
n,78.0
e,62.0
s,140.0
e,62.0
e,124.0
SPACE,94.0
t,125.0
h,62.0
e,47.0
n,62.0
SPACE,109.0
r,109.0
i,109.0
h,63.0
t,141.0
SPACE,249.0
o,141.0
n,78.0
t,219.0
o,187.0
SPACE,78.0
o,46.0
l,78.0
s,109.0
SPACE,63.0
SPACE,63.0
n,141.0
e,156.0
r,140.0
SPACE,125.0
t,188.0
h,125.0
e,125.0
SPACE,62.0
h,156.0
i,187.0
h,109.0
a,109.0
SPACE,343.0
t,109.0
e,47.0
BACKSPACE,94.0
r,94.0
n,62.0
SPACE,94.0
l,171.0
e,125.0
t,187.0
SPACE,202.0
o,109.0
n,62.0
t,140.0
o,125.0
SPACE,109.0
SPACE,110.0
i,63.0
t,47.0
SPACE,63.0
a,62.0
t,63.0
SPACE,78.0
SPACE,109.0
t,141.0
SPACE,156.0
t,93.0
h,78.0
e,110.0
SPACE,63.0
a,93.0
n,78.0
a,109.0
n,125.0
a,156.0
i,140.0
a,156.0
SPACE,171.0
e,62.0
i,62.0
t,141.0
SPACE,140.0
e,140.0
t,172.0
SPACE,187.0
o,124.0
SPACE,125.0
a,110.0
n,78.0
SPACE,125.0
e,187.0
t,156.0
SPACE,188.0
i,187.0
n,63.0
t,109.0
o,110.0
SPACE,109.0
t,110.0
h,47.0
e,78.0
SPACE,125.0
r,172.0
i,109.0
h,109.0
t,62.0
SPACE,156.0
h,125.0
a,47.0
n,172.0
SPACE,156.0
l,172.0
a,62.0
n,63.0
e,109.0
SPACE,78.0
SPACE,140.0
r,125.0
n,62.0
SPACE,94.0
r,140.0
i,187.0
h,171.0
t,62.0
SPACE,93.0
a,93.0
t,140.0
SPACE,63.0
t,62.0
h,47.0
e,94.0
SPACE,78.0
e,63.0
e,109.0
a,124.0
SPACE,141.0
t,141.0
h,62.0
a,109.0
t,78.0
SPACE,140.0
s,125.0
e,203.0
SPACE,94.0
t,109.0
o,171.0
SPACE,125.0
e,125.0
SPACE,63.0
a,140.0
SPACE,203.0
s,78.0
s,93.0
SPACE,93.0
s,62.0
t,109.0
a,78.0
t,234.0
i,265.0
o,124.0
n,109.0
SPACE,94.0
a,188.0
n,125.0
SPACE,140.0
o,202.0
SPACE,140.0
s,125.0
t,187.0
r,140.0
a,125.0
i,62.0
h,62.0
t,63.0
SPACE,63.0
i,62.0
n,124.0
t,63.0
o,62.0
SPACE,109.0
o,187.0
n,62.0
t,125.0
BACKSPACE,687.0
BACKSPACE,188.0
BACKSPACE,125.0
BACKSPACE,63.0
BACKSPACE,125.0
o,78.0
BACKSPACE,999.0
BACKSPACE,484.0
BACKSPACE,421.0
BACKSPACE,359.0
BACKSPACE,250.0
BACKSPACE,156.0
BACKSPACE,63.0
n,93.0
t,125.0
i,124.0
l,78.0
SPACE,125.0
t,125.0
SPACE,140.0
t,156.0
SPACE,140.0
SPACE,125.0
s,78.0
t,141.0
SPACE,141.0
a,109.0
t,110.0
e,140.0
r,202.0
SPACE,141.0
t,141.0
h,140.0
e,140.0
SPACE,78.0
h,140.0
i,125.0
l,63.0
l,187.0
SPACE,124.0
a,218.0
n,203.0
SPACE,141.0
t,141.0
h,140.0
e,172.0
SPACE,281.0
i,124.0
SPACE,219.0
h,172.0
o,266.0
s,187.0
e,63.0
s,297.0
SPACE,296.0
o,140.0
n,62.0
SPACE,63.0
o,141.0
r,62.0
SPACE,172.0
l,203.0
e,125.0
t,78.0
SPACE,63.0
r,93.0
n,62.0
SPACE,93.0
r,156.0
i,140.0
h,125.0
t,93.0
SPACE,94.0
t,125.0
SPACE,78.0
t,62.0
h,63.0
e,62.0
SPACE,63.0
o,280.0
r,78.0
SPACE,78.0
o,172.0
r,125.0
n,63.0
e,218.0
r,156.0
s,187.0
SPACE,187.0
o,203.0
SPACE,78.0
e,93.0
n,109.0
BACKSPACE,62.0
BACKSPACE,62.0
BACKSPACE,62.0
e,109.0
n,62.0
o,172.0
n,78.0
SPACE,140.0
i,188.0
n,93.0
SPACE,78.0
a,124.0
SPACE,63.0
l,187.0
a,141.0
e,140.0
SPACE,62.0
t,156.0
o,187.0
SPACE,78.0
a,141.0
r,156.0
SPACE,78.0
SPACE,219.0
h,125.0
e,125.0
SPACE,63.0
o,78.0
t,62.0
t,78.0
a,109.0
e,172.0
SPACE,124.0
o,140.0
t,62.0
e,171.0
l,171.0
SPACE,203.0
i,156.0
s,125.0
SPACE,171.0
o,172.0
n,94.0
SPACE,93.0
t,171.0
h,187.0
e,63.0
SPACE,62.0
r,172.0
i,141.0
h,62.0
t,78.0
SPACE,141.0
a,140.0
r,312.0
o,265.0
s,62.0
s,62.0
SPACE,62.0
r,125.0
o,171.0
SPACE,140.0
t,140.0
h,78.0
e,62.0
SPACE,62.0
a,187.0
s,156.0
SPACE,109.0
s,125.0
t,94.0
a,78.0
t,234.0
i,406.0
o,203.0
n,93.0
SPACE,125.0
SPACE,78.0
a,78.0
r,187.0
i,124.0
n,124.0
SPACE,78.0
a,140.0
n,156.0
SPACE,93.0
e,63.0
SPACE,93.0
h,62.0
a,62.0
l,78.0
l,140.0
e,140.0
n,62.0
i,141.0
n,63.0
SPACE,93.0
t,78.0
SPACE,62.0
e,141.0
n,63.0
e,156.0
r,140.0
a,125.0
l,156.0
l,78.0
SPACE,109.0
i,125.0
SPACE,125.0
o,202.0
SPACE,141.0
a,219.0
s,140.0
s,218.0
SPACE,297.0
i,141.0
t,124.0
SPACE,234.0
o,218.0
n,62.0
SPACE,78.0
SPACE,93.0
t,78.0
h,78.0
e,125.0
r,203.0
e,125.0
s,156.0
SPACE,63.0
a,125.0
r,218.0
i,63.0
n,93.0
SPACE,125.0
o,140.0
n,63.0
SPACE,62.0
t,62.0
h,140.0
e,63.0
SPACE,109.0
r,141.0
i,125.0
h,124.0
t,156.0
SPACE,171.0
SPACE,140.0
t,140.0
h,78.0
e,109.0
SPACE,78.0
o,141.0
SPACE,63.0
r,140.0
o,125.0
o,62.0
e,125.0
r,125.0
s,187.0
BACKSPACE,109.0
SPACE,125.0
SPACE,140.0
s,63.0
i,141.0
SPACE,63.0
e,187.0
a,109.0
s,93.0
l,156.0
e,203.0
BACKSPACE,78.0
BACKSPACE,94.0
e,125.0
SPACE,124.0
SPACE,78.0
h,171.0
a,62.0
e,62.0
SPACE,125.0
o,140.0
n,124.0
e,140.0
SPACE,62.0
s,250.0
o,249.0
SPACE,109.0
o,234.0
e,124.0
t,63.0
i,47.0
t,93.0
i,172.0
e,125.0
l,140.0
SPACE,78.0
s,140.0
i,125.0
n,124.0
e,140.0
SPACE,94.0
SPACE,125.0
SPACE,109.0
SPACE,125.0
i,109.0
e,171.0
BACKSPACE,297.0
BACKSPACE,63.0
BACKSPACE,63.0
BACKSPACE,62.0
BACKSPACE,62.0
BACKSPACE,110.0
SPACE,78.0
a,140.0
n,203.0
t,62.0
SPACE,63.0
s,63.0
a,124.0
SPACE,141.0
i,218.0
SPACE,141.0
SPACE,63.0
l,78.0
i,78.0
e,109.0
SPACE,219.0
i,141.0
t,62.0
SPACE,109.0
i,93.0
t,125.0
s,78.0
SPACE,63.0
s,140.0
t,219.0
SPACE,140.0
a,141.0
r,202.0
t,219.0
SPACE,203.0
o,140.0
SPACE,62.0
h,312.0
o,125.0
SPACE,109.0
SPACE,78.0
a,62.0
SPACE,78.0
a,78.0
t,234.0
SPACE,234.0
t,141.0
h,218.0
i,140.0
s,94.0
SPACE,78.0
o,203.0
i,140.0
n,63.0
t,78.0
SPACE,78.0
SPACE,140.0
SPACE,110.0
i,94.0
e,219.0
SPACE,203.0
e,125.0
a,140.0
s,78.0
e,140.0
SPACE,125.0
SPACE,234.0
l,234.0
i,141.0
e,141.0
SPACE,125.0
t,140.0
h,140.0
e,156.0
SPACE,140.0
e,78.0
e,141.0
l,141.0
SPACE,140.0
o,203.0
SPACE,78.0
t,156.0
h,141.0
e,78.0
SPACE,62.0
i,141.0
n,203.0
SPACE,156.0
o,125.0
n,63.0
SPACE,62.0
SPACE,63.0
a,62.0
e,78.0
SPACE,78.0
a,62.0
n,62.0
SPACE,78.0
SPACE,78.0
l,124.0
i,140.0
e,141.0
SPACE,109.0
t,140.0
o,125.0
SPACE,78.0
o,62.0
o,62.0
SPACE,62.0
a,62.0
SPACE,63.0
BACKSPACE,62.0
t,78.0
SPACE,62.0
t,78.0
h,125.0
e,62.0
SPACE,62.0
o,78.0
s,78.0
SPACE,156.0
SPACE,93.0
a,125.0
s,156.0
s,62.0
SPACE,78.0
h,141.0
e,125.0
n,125.0
SPACE,62.0
SPACE,78.0
o,187.0
t,63.0
SPACE,141.0
i,140.0
n,62.0
SPACE,109.0
t,78.0
h,62.0
e,78.0
SPACE,62.0
o,358.0
n,452.0
t,281.0
r,125.0
SPACE,109.0
t,62.0
SPACE,125.0
SPACE,63.0
o,125.0
n,125.0
t,125.0
SPACE,188.0
l,234.0
i,125.0
e,125.0
SPACE,93.0
e,203.0
t,124.0
t,125.0
i,125.0
n,203.0
SPACE,124.0
s,140.0
t,125.0
r,141.0
a,125.0
n,62.0
e,125.0
SPACE,125.0
l,297.0
i,202.0
e,187.0
SPACE,124.0
SPACE,62.0
i,62.0
SPACE,62.0
l,125.0
a,218.0
s,109.0
t,156.0
SPACE,62.0
e,156.0
e,125.0
SPACE,110.0
SPACE,93.0
h,202.0
i,109.0
e,156.0
SPACE,172.0
o,234.0
n,172.0
t,156.0
a,109.0
i,47.0
n,78.0
s,125.0
SPACE,125.0
e,187.0
a,78.0
s,46.0
e,109.0
SPACE,110.0
t,109.0
h,109.0
e,125.0
r,125.0
BACKSPACE,109.0
r,188.0
e,171.0
SPACE,125.0
h,125.0
a,125.0
l,62.0
l,63.0
e,94.0
n,125.0
i,94.0
n,93.0
SPACE,94.0
t,62.0
SPACE,93.0
e,109.0
a,109.0
t,110.0
i,156.0
l,78.0
SPACE,109.0
SPACE,125.0
SPACE,93.0
a,140.0
n,141.0
o,109.0
e,94.0
SPACE,78.0
e,124.0
a,125.0
s,62.0
e,94.0
SPACE,203.0
i,140.0
t,109.0
s,78.0
SPACE,141.0
e,109.0
a,94.0
e,109.0
l,125.0
SPACE,94.0
a,125.0
n,125.0
SPACE,124.0
a,125.0
a,125.0
SPACE,156.0
r,156.0
o,187.0
SPACE,125.0
i,140.0
i,78.0
l,125.0
i,140.0
a,94.0
t,156.0
i,187.0
o,124.0
n,78.0
SPACE,93.0
SPACE,218.0
n,141.0
i,156.0
t,125.0
SPACE,47.0
e,125.0
a,93.0
s,109.0
e,156.0
SPACE,172.0
i,125.0
t,78.0
SPACE,62.0
e,63.0
e,109.0
s,187.0
SPACE,110.0
SPACE,109.0
h,63.0
a,63.0
n,125.0
s,187.0
SPACE,125.0
s,125.0
